Id,Id_Hote,Nom_Hote,Quartier,Latitude,Longitude,Type,Prix,Min_nuits,Dernier_avis,Avis_par_mois,Disponibilite
5711866,29034691,,Luxembourg,48.85674751352971,2.3354110894743982,Entire_home/apt,65,1,,,142
7592027,39813419,Orlando,Luxembourg,48.843831645957,2.338446170924144,Entire_home/apt,150,1,,,5
2465131,58619,Lucio,Luxembourg,48.85421849379664,2.3404128979698746,Entire_home/apt,100,3,2015-08-20,3.33,323
7642814,6099072,Sem,Luxembourg,48.854537261229325,2.34124348303414,Entire_home/apt,80,3,2015-08-31,2.0,31
6081975,24185499,Delphine,Luxembourg,48.854523523100006,2.337213049739832,Entire_home/apt,110,3,2015-07-08,0.97,60
7559792,38080852,Caroline,Luxembourg,48.85461680861306,2.343035896423733,Entire_home/apt,190,2,2015-08-23,1.0,335
2169978,8828477,Delphine,Luxembourg,48.84502759284179,2.3295826695691653,Entire_home/apt,99,1,,,354
2078197,10619234,Sylvie,Luxembourg,48.8410235490145,2.3333602579419948,Private_room,120,2,2015-08-21,3.54,104
5522088,27997930,Vacation In Paris,Luxembourg,48.85328759986349,2.3401714814203767,Entire_home/apt,206,5,,,325
6556860,34246152,Bibi,Luxembourg,48.85244801790133,2.3434823351357097,Entire_home/apt,90,1,2015-08-17,3.04,325
7672317,40284417,Miguel,Luxembourg,48.85486093350257,2.338772116594822,Private_room,84,1,2015-08-07,1.0,5
2952542,15072273,Roseline,Luxembourg,48.84510984657235,2.3262876972260744,Entire_home/apt,290,3,2014-09-04,0.86,0
1842660,1251704,,Luxembourg,48.85469054276002,2.3361078755792986,Entire_home/apt,330,1,2015-08-31,0.9,192
6619448,34644898,Fred,Luxembourg,48.8534131656774,2.340542959519869,Entire_home/apt,84,6,2015-07-08,0.52,284
874979,4618867,Jean-Francois,Luxembourg,48.85698461286072,2.339268095064356,Entire_home/apt,330,4,2015-08-17,1.48,290
5452573,2288803,Fabien,Luxembourg,48.85064956628661,2.3389636007854904,Entire_home/apt,201,5,,,294
7911686,12728545,Vincent,Luxembourg,48.84243547812002,2.333714380889347,Entire_home/apt,150,2,,,357
1234220,275893,Joshua,Luxembourg,48.84429953115173,2.3309075622581985,Entire_home/apt,595,3,2014-06-04,0.1,340
620666,3075346,Ali,Luxembourg,48.85394440238633,2.3329656785900634,Entire_home/apt,135,2,2015-08-14,2.8,315
2449942,12528310,Monique,Luxembourg,48.84916846355074,2.3396800594162097,Entire_home/apt,195,7,2015-07-03,0.52,32
763716,4025944,Xavier,Luxembourg,48.844119547797526,2.3267418893596727,Entire_home/apt,29,1,2015-08-16,3.07,320
4320544,1466866,Chokri,Luxembourg,48.85280137013247,2.338854353293442,Entire_home/apt,88,4,2015-08-17,2.27,324
764495,3943828,Caroline,Luxembourg,48.85430316303104,2.3370590876390795,Entire_home/apt,110,3,2015-07-04,0.7,243
3763266,338116,,Luxembourg,48.85507967688579,2.3362541143701967,Entire_home/apt,226,5,,,336
7426040,17357996,Charles,Luxembourg,48.85182718338847,2.332457898886912,Entire_home/apt,240,2,,,76
3951508,20480061,Patrick,Luxembourg,48.85359035109477,2.339385369507314,Entire_home/apt,120,4,2015-08-07,2.77,246
3222857,4415191,Sophie-Anne,Luxembourg,48.848975522276895,2.327748180701664,Entire_home/apt,110,2,2015-08-15,0.85,28
799305,3943828,,Luxembourg,48.85363925534988,2.337905724526651,Entire_home/apt,135,3,2014-04-06,0.13,286
6181875,32065134,Viviane,Luxembourg,48.84693406895299,2.323481222312085,Entire_home/apt,98,5,2015-08-11,1.82,110
7479455,9479358,Benoit & Olfa,Élysée,48.86649781009167,2.3072364308453137,Entire_home/apt,140,2,,,28
7114394,37267798,Radia,Élysée,48.87410993546016,2.2999320228156743,Entire_home/apt,250,3,2015-08-30,4.29,309
5323779,3049386,Florent,Élysée,48.88217257616758,2.32634506726344,Private_room,50,1,2015-06-29,1.1,181
5200201,10517784,Beatrice,Élysée,48.88110543709285,2.317165644800789,Private_room,55,1,2015-08-02,0.71,62
782257,4125976,Fabio,Élysée,48.87394325953687,2.307883373329134,Entire_home/apt,95,7,2015-06-25,0.33,337
631615,3140786,Raphaël,Élysée,48.8705548687945,2.301861786509244,Entire_home/apt,90,7,2013-09-21,0.8,0
1486468,7950281,Pierre,Élysée,48.87551578131436,2.3246552415498285,Entire_home/apt,54,1,2015-07-30,2.16,352
4476585,17417388,Arié,Élysée,48.87041592145337,2.3033583893211205,Entire_home/apt,149,3,2015-06-22,0.86,306
7152500,37016368,Niki Ta,Élysée,48.8693814623271,2.3037584687965422,Entire_home/apt,100,1,,,359
6959802,13013633,Benjamin,Élysée,48.87361156053517,2.315596271307705,Entire_home/apt,85,5,,,341
6519603,33415063,Samy,Élysée,48.88108060483351,2.3173552163348683,Entire_home/apt,85,1,2015-07-22,1.73,76
1770921,8675398,Dimitri,Élysée,48.87226892824846,2.3184149284009195,Entire_home/apt,55,1,2015-08-22,1.93,319
4721991,20155626,Yohana,Élysée,48.88110968684119,2.3251235337148635,Entire_home/apt,40,2,2015-08-26,5.6,45
663492,3350643,Caroline,Élysée,48.87425345155396,2.3086809256532947,Entire_home/apt,130,2,,,365
991629,5445978,June,Élysée,48.87149882813297,2.3005781835454666,Entire_home/apt,95,2,2015-08-31,0.17,319
3878849,4800602,Yamina Et Ben,Élysée,48.87768778972145,2.325638998128748,Shared_room,65,1,2015-06-12,0.42,5
4741978,24478367,Anne,Élysée,48.87171587508487,2.3222399140449586,Entire_home/apt,120,1,2015-08-24,1.48,297
7070823,37072747,Romain,Élysée,48.87146948177067,2.325921832116145,Entire_home/apt,130,1,2015-09-02,3.0,338
1892591,2138273,Christelle,Élysée,48.87091061818607,2.318369800710022,Entire_home/apt,160,3,2015-05-17,0.25,256
4452700,22889569,Fanny,Élysée,48.87333398093151,2.3142070738171285,Entire_home/apt,120,1,,,281
4679166,2652356,Cara,Élysée,48.88047376305316,2.3206175359844656,Entire_home/apt,69,2,2015-08-14,3.87,281
2646928,6286011,Petronille,Élysée,48.86818874801194,2.3046297597019096,Entire_home/apt,180,2,2015-06-21,0.6,356
1144906,6182122,Jeremy,Élysée,48.88151967255797,2.319356417734986,Private_room,40,7,,,264
965043,670565,Meryem,Élysée,48.867580131876295,2.3056459579549498,Entire_home/apt,115,2,2014-09-14,0.72,354
1400362,7562587,Yann,Élysée,48.86945724597207,2.311359433063001,Entire_home/apt,105,1,2015-08-12,3.74,301
2520093,12901301,Christelle,Élysée,48.87036818374346,2.3085308121376498,Entire_home/apt,95,1,2015-08-30,2.19,325
7059168,10780138,Gaëtan,Élysée,48.87207436418621,2.3204280787156737,Entire_home/apt,65,2,,,126
1265213,6888403,Fanny,Élysée,48.8753097510153,2.2967718950118354,Entire_home/apt,195,2,2015-07-05,0.72,287
7560324,39631505,Benedicte,Élysée,48.87724566426883,2.326607974563257,Entire_home/apt,80,1,,,12
4773186,17186958,Meghan,Élysée,48.8712483386617,2.30371049424838,Entire_home/apt,180,6,2015-06-15,0.42,350
1553495,8272696,Mélanie & Tahar,Élysée,48.870259286065576,2.304908773126129,Entire_home/apt,250,2,2014-05-05,0.13,340
3911786,13413518,Sibylle,Élysée,48.88227367282771,2.3230909373186,Entire_home/apt,40,2,2015-08-07,3.74,319
1993892,10277497,Antoine,Élysée,48.878853081053286,2.302916607692873,Entire_home/apt,70,1,2015-06-02,0.32,365
689956,2435563,Romain & Morgane,Élysée,48.88167223497896,2.3222788447388605,Entire_home/apt,74,2,2015-08-04,0.67,245
7684907,31272476,Violaine Et Khémn,Élysée,48.877485047008456,2.3247432365786524,Entire_home/apt,79,2,2015-08-31,3.0,4
5128508,7612270,Paul,Élysée,48.8747338542037,2.299073407922372,Entire_home/apt,150,2,2015-07-14,3.79,269
590142,2912205,Florence,Élysée,48.86753539599015,2.30376558438079,Entire_home/apt,214,2,2015-06-30,1.07,331
5853836,13013633,Benjamin,Élysée,48.88042495525664,2.3129869280551203,Entire_home/apt,100,5,2015-07-11,0.41,321
1255032,1778833,Ozy,Élysée,48.86610657130853,2.3020656901839502,Entire_home/apt,650,5,2015-01-02,0.12,350
6058927,18553948,Morgane,Élysée,48.87996359092468,2.3172124346316,Entire_home/apt,110,1,,,364
4350678,22583840,Emma,Élysée,48.87260148558352,2.2986361651989444,Entire_home/apt,108,3,2015-08-30,2.94,290
845644,4415375,Olivier,Élysée,48.87742156372034,2.3198510373404764,Entire_home/apt,80,1,,,242
166297,792782,Nicole,Élysée,48.87420975144239,2.3058730695378107,Entire_home/apt,140,4,2015-07-10,0.2,109
3252762,16452762,Marie,Élysée,48.86573231741153,2.3085329437110658,Entire_home/apt,100,3,2015-01-02,0.41,348
4216026,21650710,Nathalie Et Rafael,Temple,48.86816578921768,2.3577472328000613,Entire_home/apt,120,4,2015-08-22,3.14,300
3744442,17652848,Jean Charles,Temple,48.86476324405425,2.3605926674520896,Entire_home/apt,170,3,2015-09-01,2.97,326
3929303,7391468,Sébastien,Temple,48.86225068080322,2.355739354581016,Entire_home/apt,145,1,2015-08-23,4.62,302
7427870,7381944,Marc,Temple,48.85965970976048,2.3625134957967644,Entire_home/apt,135,3,2015-08-23,1.0,318
5768384,27997930,,Temple,48.86341984650408,2.352744960815396,Entire_home/apt,251,5,2015-04-14,0.21,296
894807,4764468,,Temple,48.86273044659386,2.3652459336153373,Entire_home/apt,100,2,2015-08-19,0.17,309
2623981,11010723,Samy,Temple,48.86368222801254,2.3550385846788515,Entire_home/apt,60,3,2015-06-30,2.94,1
2295185,1432477,FG Properties,Temple,48.86420325691279,2.35581253225999,Entire_home/apt,181,4,2015-03-16,0.77,154
4269775,10350393,Gwen,Temple,48.86378438280961,2.3573823123366155,Entire_home/apt,59,2,2015-09-02,3.23,260
670289,3384208,Michel,Temple,48.85862453144089,2.3646902808370496,Entire_home/apt,245,1,2015-08-01,1.25,232
5464074,22676560,,Temple,48.863944883311405,2.3537487036261564,Entire_home/apt,64,1,2015-04-12,0.21,363
2358907,6025614,Philippe,Temple,48.8644735912377,2.3516667777993314,Entire_home/apt,50,2,2015-08-27,4.91,231
1113684,6112146,Carole & Stéphane,Temple,48.86254589859468,2.3627769253729523,Entire_home/apt,183,5,2015-07-08,0.64,319
1812535,9496000,Chantal,Temple,48.86173455052051,2.362010163783703,Entire_home/apt,210,5,2015-08-12,1.09,310
7065351,3973917,Chad,Temple,48.8675275090346,2.3626237045054688,Entire_home/apt,100,1,,,40
2790629,14273235,Maeva,Temple,48.86100027135922,2.3598910503186934,Private_room,65,1,2015-06-11,0.62,214
2843303,3608233,,Temple,48.86305606217528,2.3564507373580383,Entire_home/apt,118,3,2015-07-23,0.7,325
6274000,31845944,,Temple,48.868512154950025,2.3573532375383914,Entire_home/apt,49,1,2015-06-24,0.42,346
4642154,24034672,Mario,Temple,48.86334869930226,2.3640565242861915,Private_room,50,5,2015-06-24,0.42,260
3454288,17408801,Paule,Temple,48.86152330641799,2.352826842307327,Entire_home/apt,60,2,2015-08-19,3.63,276
7041794,35237207,Alberto,Temple,48.86605227090133,2.3595425272725,Entire_home/apt,179,2,2015-08-26,7.24,300
2638619,1322191,Leelee,Temple,48.860806823560026,2.3573142790354966,Entire_home/apt,220,2,2015-08-21,1.54,149
4728795,10142718,Pi R,Temple,48.86395136803824,2.363124705639783,Private_room,40,3,2015-05-25,0.6,91
6626680,28960557,Alex,Temple,48.86279502517329,2.3543401604338463,Entire_home/apt,90,4,2015-07-28,0.79,332
4935645,20355787,,Temple,48.85950133548413,2.3609079155833155,Entire_home/apt,256,1,2015-06-27,0.34,342
2669791,13535006,,Temple,48.86219553871174,2.352179969314516,Entire_home/apt,70,8,2015-06-20,0.36,245
2298146,4339307,,Temple,48.86361607738457,2.3580260364312067,Entire_home/apt,69,1,2015-07-29,1.34,242
3534398,17795768,,Temple,48.86458125342654,2.35943988384468,Entire_home/apt,190,2,2015-04-15,0.61,123
3201459,12046589,Juliette,Temple,48.86034507490604,2.3560996543842614,Entire_home/apt,120,7,2015-08-15,0.71,245
7167467,25052807,Remy David,Temple,48.86328737776736,2.354998741038577,Entire_home/apt,95,4,2015-08-25,1.82,319
7663531,19906133,Julien,Temple,48.862285641511285,2.353872661048974,Entire_home/apt,60,1,2015-08-29,4.0,300
6266998,32567068,Kunikida,Temple,48.857569203728616,2.3631645696616057,Entire_home/apt,155,4,2015-07-04,1.0,340
3433234,4936453,Laurent,Temple,48.86004224675366,2.3594583861951417,Entire_home/apt,130,3,2015-08-24,2.06,285
6465603,1359608,Jean,Temple,48.86245486115374,2.353234506752499,Entire_home/apt,100,4,2015-08-24,1.0,327
8168125,21818668,Arnaud,Temple,48.86014913844273,2.36538275584114,Private_room,60,11,,,29
6296733,24495283,,Temple,48.86507668693675,2.3586328920899056,Entire_home/apt,350,4,2015-06-25,0.42,337
2182265,1666202,Anne Sophie,Temple,48.85656181943289,2.3682688811475168,Entire_home/apt,80,3,2015-08-07,2.47,321
1711287,7577517,,Temple,48.86597793454985,2.3614213275297136,Entire_home/apt,80,1,2015-09-01,1.07,357
149534,715590,,Temple,48.866359964238406,2.361844173271666,Entire_home/apt,290,5,2015-05-26,0.51,365
7543205,39524915,Jacques,Temple,48.86776641940988,2.3625858510303828,Entire_home/apt,75,7,,,0
6298507,3014936,Yair,Ménilmontant,48.867944610469294,2.400955755483081,Private_room,30,1,,,365
4134506,21450300,Celine,Ménilmontant,48.87240190116376,2.3928755787881144,Entire_home/apt,62,2,2015-08-05,5.32,272
7551625,39507761,Cyril,Ménilmontant,48.86892952420665,2.385516865035312,Private_room,15,1,2015-08-05,1.0,12
17066,66151,Alex,Ménilmontant,48.872662219685786,2.3819303695601683,Private_room,45,3,2015-02-06,0.31,260
3699812,7231595,Sarah,Ménilmontant,48.86628948235282,2.385369326876144,Entire_home/apt,63,1,,,365
3555306,17901465,Victor,Ménilmontant,48.86658731803143,2.3846438150630007,Entire_home/apt,60,2,2015-07-03,0.86,338
4970462,4894526,Sylvain,Ménilmontant,48.8705458225314,2.3812650537415374,Entire_home/apt,70,1,2015-05-30,0.58,359
2548737,13050837,Elodie,Ménilmontant,48.8673227855335,2.3975537255137325,Entire_home/apt,94,1,2015-06-04,0.37,340
3203363,11472210,Thibaud,Ménilmontant,48.8477933181469,2.4067885216041582,Entire_home/apt,45,2,2015-08-09,1.48,288
6962658,36507747,Anna,Ménilmontant,48.85010841855482,2.4003727830024846,Entire_home/apt,76,2,2015-07-22,1.03,365
5742991,24005398,Camille,Ménilmontant,48.85359061519653,2.404299279194212,Entire_home/apt,80,1,,,333
920550,1328372,,Ménilmontant,48.86931494450367,2.39096314249868,Entire_home/apt,55,7,2015-07-02,0.27,17
658652,3321773,Nc3175,Ménilmontant,48.86872059563486,2.3877702391926148,Private_room,45,3,2015-06-28,0.81,325
7478351,9335578,Fab,Ménilmontant,48.87370595528808,2.4051329632728846,Entire_home/apt,49,2,,,20
1787496,9380557,,Ménilmontant,48.874941449866704,2.389704918519004,Entire_home/apt,75,2,2015-07-30,1.65,337
4009964,2017496,,Ménilmontant,48.87509965467826,2.399212269089797,Entire_home/apt,42,4,2015-08-17,2.64,22
3491833,9166903,Adrien,Ménilmontant,48.85979731157367,2.4071047444938403,Entire_home/apt,50,1,2015-07-19,2.21,357
5517409,4242171,Sandrine,Ménilmontant,48.85433949849649,2.4071059718040906,Entire_home/apt,62,2,2015-07-26,0.74,261
5930347,2754730,,Ménilmontant,48.86826953381448,2.3960098230968963,Entire_home/apt,69,2,2015-05-04,0.24,87
802079,4221612,,Ménilmontant,48.87129606628218,2.391286110888876,Entire_home/apt,54,2,2015-03-13,0.17,250
1635443,6147460,,Ménilmontant,48.86692744357935,2.3986024635995373,Entire_home/apt,59,2,2015-06-12,0.36,365
2151937,9773054,Guillaume,Ménilmontant,48.87416531752193,2.395709866081668,Private_room,30,2,2015-08-23,2.77,335
5994579,31125246,,Ménilmontant,48.86873704838509,2.400666396083848,Entire_home/apt,50,1,2015-08-12,2.55,365
907452,661180,,Ménilmontant,48.84737287274118,2.4073997849811937,Entire_home/apt,100,3,,,365
6724986,20064703,Marie,Ménilmontant,48.84881348948302,2.4117188807524075,Entire_home/apt,70,7,,,62
4184497,4014896,,Ménilmontant,48.86656334916043,2.3913720712031394,Entire_home/apt,57,2,2015-08-03,0.31,339
3337769,7060072,Camille,Ménilmontant,48.87199334829157,2.3957906768612283,Private_room,39,1,2015-06-11,1.35,151
6396813,25392662,François,Ménilmontant,48.853053085911895,2.400425879961514,Entire_home/apt,64,2,2015-06-24,0.77,363
6672196,34921155,Nadège Et Steve,Ménilmontant,48.851124952476255,2.401142911782434,Entire_home/apt,70,2,,,66
6409649,30192226,Flore,Ménilmontant,48.86440516782056,2.3996169826130545,Entire_home/apt,80,1,2015-08-04,1.9,84
5858017,6052290,Myriam,Ménilmontant,48.850796150069726,2.4058729196480315,Entire_home/apt,65,2,2015-07-25,3.18,78
259630,1362177,Adèle                         &              François,Ménilmontant,48.85250627958455,2.397559196512121,Entire_home/apt,70,4,2015-02-01,0.33,123
6463502,33748345,Emmanuelle,Ménilmontant,48.87195963875708,2.3895205366223258,Entire_home/apt,60,2,2015-06-30,0.45,96
7364504,15992897,Clémentine,Ménilmontant,48.86906261768464,2.3860643150551613,Entire_home/apt,76,4,,,23
6218266,32249276,,Ménilmontant,48.862948723134,2.3929054992422043,Entire_home/apt,75,1,,,100
1801905,9446803,,Gobelins,48.82226147297487,2.3765910968021133,Entire_home/apt,85,1,,,365
914769,3268167,,Gobelins,48.83068880040618,2.3534219101913223,Entire_home/apt,99,3,2015-04-11,0.21,344
5243775,26515352,Annaëlle,Gobelins,48.83651241107645,2.3511895488150496,Private_room,50,1,2015-07-15,0.76,188
1310951,7125051,Florent,Gobelins,48.828228955044615,2.3701956894345657,Private_room,55,2,2015-04-26,0.91,305
3607687,18179793,Camille,Gobelins,48.82923572903966,2.3523550028874527,Entire_home/apt,75,1,2015-08-11,3.91,339
6641299,34759951,Frederick,Gobelins,48.82684587636611,2.3686032767037166,Entire_home/apt,45,2,2015-07-26,1.07,61
2060316,10401681,Jean-Jacques,Gobelins,48.83193502786568,2.3511018459374515,Private_room,100,5,,,365
7935153,5229723,Agathe,Gobelins,48.8357058958041,2.3537154292893607,Private_room,48,2,,,326
4584317,23763617,Ghislaine,Gobelins,48.82456842218328,2.351553005679269,Private_room,50,2,2015-06-28,0.44,333
2618219,13059876,Elodie,Gobelins,48.82894111231688,2.3664070765119263,Entire_home/apt,110,2,2015-01-31,0.18,365
5120687,14583438,Yannick,Gobelins,48.83805495267174,2.3582534375388984,Entire_home/apt,65,2,2015-08-15,3.35,242
5019297,25894793,Soum,Gobelins,48.82434454883708,2.3503188516397806,Entire_home/apt,49,3,2015-07-24,3.86,338
6963067,5953727,Alanna,Gobelins,48.82995964764074,2.358388409541443,Entire_home/apt,69,1,,,365
2790212,14272249,Florence,Gobelins,48.83169427480132,2.3725515960005747,Entire_home/apt,59,4,2015-08-15,1.29,149
39473,169354,Alexei,Gobelins,48.83524526638475,2.3475377966222783,Entire_home/apt,75,5,2015-08-22,0.82,9
11798,44444,Laurence,Gobelins,48.82404589357254,2.36827863115078,Entire_home/apt,115,2,2015-07-22,0.89,350
7506345,39323630,Cédric,Vaugirard,48.83886700854537,2.3088559807305984,Private_room,36,1,2015-08-31,3.53,16
4422016,20807536,Gaëlle,Vaugirard,48.83835345573405,2.288487080103596,Private_room,70,1,,,287
6406944,32555274,Cam,Vaugirard,48.83781304670231,2.308522179072947,Private_room,54,1,,,85
5543375,28396389,Sara,Vaugirard,48.85015242886138,2.298957029278303,Private_room,58,1,2015-08-07,2.43,2
7504734,12206761,Alexandre,Vaugirard,48.84215712073159,2.28085540718158,Private_room,45,1,,,16
5718452,15972175,Guillemette Et Bertrand,Vaugirard,48.852739978357896,2.2890178185437384,Entire_home/apt,120,3,2015-08-31,5.04,253
1924504,9970652,Elise,Vaugirard,48.84388428872408,2.2964357783598137,Entire_home/apt,75,5,2015-07-30,0.72,293
7433048,31713345,Caroline,Vaugirard,48.85150318510026,2.2885816686571347,Entire_home/apt,90,1,2015-08-27,5.0,3
4743352,8012487,Olaniyi,Vaugirard,48.8419969823663,2.3004289352726555,Entire_home/apt,84,1,2015-08-03,2.81,247
2200094,11223881,Audrey&Nico,Vaugirard,48.842523188824366,2.2898025725709905,Entire_home/apt,85,2,2015-08-24,1.16,0
6303144,29114820,Cris,Vaugirard,48.82930410948428,2.302565352307311,Entire_home/apt,69,1,2015-08-27,4.44,304
4095756,16433624,Anne Alice,Vaugirard,48.835480054797976,2.293114739431492,Shared_room,30,1,2015-08-09,3.03,31
6768944,35441722,Anastasia,Vaugirard,48.84162997979038,2.286969578387771,Entire_home/apt,60,1,,,1
7801567,11604666,Aurelie,Vaugirard,48.83565109637696,2.2873970197415803,Entire_home/apt,100,3,,,0
5161789,26695738,Natacha,Vaugirard,48.83403776803653,2.3020392802516043,Entire_home/apt,75,7,,,365
6945922,12418433,Michael,Vaugirard,48.84496000912879,2.2803193257120093,Entire_home/apt,60,2,2015-09-01,3.16,40
6634783,76355,Suomi And Prestigious Team,Vaugirard,48.85353338475328,2.2968244241266023,Entire_home/apt,145,4,,,190
7624466,8012558,Othman,Vaugirard,48.85203790278947,2.293710286774024,Entire_home/apt,99,1,2015-08-09,1.0,60
4125643,789620,Charlotte,Vaugirard,48.83790372894028,2.276463691128624,Entire_home/apt,178,3,,,365
